"ALPHA3","Pathway","YEAR","Nmanure_Anim","ANIMAL","Anim_feas","NperTLU_live"
"AUS","GS_diet",2025,45497.7604346479,"chickens",1180.08196371391,38.5547460546376
"AUS","GS_diet",2025,1311158.50314472,"sheep_goats",6555.46848752972,200.009885737214
"AUS","GS_diet",2025,25040.7155587906,"pigs",576.60720862421,43.4276838448447
"AUS","GS_diet",2030,1405376.08455161,"cattle",20329.6966707941,69.1292205343421
"AUS","GS_diet",2030,45039.0523228538,"chickens",1166.37834725804,38.6144448143546
"AUS","GS_diet",2030,1262904.13337343,"sheep_goats",6314.20856383426,200.009885737214
"AUS","GS_diet",2030,21110.6595084563,"pigs",486.110647389784,43.4276838448447
"AUS","GS_diet",2035,1342560.12821064,"cattle",19378.5265389248,69.2808158305479
"AUS","GS_diet",2035,43887.3533256848,"chickens",1134.59195943359,38.6811778109146
"AUS","GS_diet",2035,1206387.83481454,"sheep_goats",6031.64103798137,200.009885737214
"AUS","GS_diet",2035,16728.7556316081,"pigs",385.209482766232,43.4276838448447
"AUS","GS_diet",2040,1280687.50116043,"cattle",18439.720054039,69.4526542380944
"AUS","GS_diet",2040,42742.6678181556,"chickens",1102.80442757042,38.7581576112471
"AUS","GS_diet",2040,1146450.18191599,"sheep_goats",5731.96758595359,200.009885737214
"AUS","GS_diet",2040,12246.1661900782,"pigs",281.989853150595,43.4276838448447
"AUS","GS_diet",2045,1210942.74657181,"cattle",17391.6473618349,69.627834636825
"AUS","GS_diet",2045,41002.7095195904,"chickens",1055.48342418963,38.8473268076863
"AUS","GS_diet",2045,1076774.44800923,"sheep_goats",5383.60613546856,200.009885737214
"AUS","GS_diet",2045,8259.66237593499,"pigs",190.193481315847,43.4276838448447
"AUS","GS_diet",2050,1129189.7600526,"cattle",16172.0430143087,69.8235689240693
"AUS","GS_diet",2050,38813.2997175573,"chickens",996.557688580951,38.9473686895393
"AUS","GS_diet",2050,1006994.65886003,"sheep_goats",5034.72443448663,200.009885737214
"AUS","GS_diet",2050,4131.38714625465,"pigs",95.1325693770586,43.4276838448447
"AUS","Current Trend_Yes",2000,1688849.1799284,"cattle",24563.2586777236,68.7550948384556
"AUS","Current Trend_Yes",2000,34954.8934091022,"chickens",908.076122904686,38.4933515235387
"AUS","Current Trend_Yes",2000,2338237.65541116,"sheep_goats",11690.6104255431,200.009885737214
"AUS","Current Trend_Yes",2000,28504.2477208362,"pigs",656.361223929743,43.4276838448447
"AUS","Current Trend_Yes",2005,1695036.40826245,"cattle",24672.8595922938,68.7004439806347
"AUS","Current Trend_Yes",2005,31216.0789682808,"chickens",810.680764162248,38.506006739335
"AUS","Current Trend_Yes",2005,2032272.37914374,"sheep_goats",10160.8596577765,200.009885737214
"AUS","Current Trend_Yes",2005,28737.0602383152,"pigs",661.722148042361,43.4276838448447
"AUS","Current Trend_Yes",2010,1636835.39974335,"cattle",23805.6247969719,68.7583465547838
"AUS","Current Trend_Yes",2010,34434.1227599392,"chickens",894.547415885802,38.4933455157787
"AUS","Current Trend_Yes",2010,1391961.47617187,"sheep_goats",6959.46338372853,200.009885737214
"AUS","Current Trend_Yes",2010,25987.4736253797,"pigs",598.40800440166,43.4276838448447
"AUS","Current Trend_Yes",2015,1678464.2468641,"cattle",24411.0585212874,68.7583557837288
"AUS","Current Trend_Yes",2015,36718.3562415645,"chickens",953.379699362175,38.513885145792
"AUS","Current Trend_Yes",2015,1446338.92688682,"sheep_goats",7231.33719893784,200.009885737214
"AUS","Current Trend_Yes",2015,25793.0408277045,"pigs",593.930841899284,43.4276838448447
"AUS","Current Trend_Yes",2020,1439096.83327189,"cattle",20929.6986633464,68.7586026162978
"AUS","Current Trend_Yes",2020,41602.6517126773,"chickens",1080.42656142189,38.5057654061432
"AUS","Current Trend_Yes",2020,1308798.11482306,"sheep_goats",6543.66712924702,200.009885737214
"AUS","Current Trend_Yes",2020,25632.7768016899,"pigs",590.240476403688,43.4276838448447
"AUS","Current Trend_Yes",2025,1498598.148166,"cattle",21251.0328773376,70.5188381579387
"AUS","Current Trend_Yes",2025,48134.4650912168,"chickens",1249.38564492399,38.526507237199
"AUS","Current Trend_Yes",2025,1334159.83827737,"sheep_goats",6613.38697517678,201.73624245566
"AUS","Current Trend_Yes",2025,31060.4457970933,"pigs",715.222251042994,43.4276838448447
"AUS","Current Trend_Yes",2030,1520284.07639354,"cattle",21255.7025877263,71.5235862055861
"AUS","Current Trend_Yes",2030,51167.5420130485,"chickens",1335.22639297526,38.3212482034847
"AUS","Current Trend_Yes",2030,1337581.65525913,"sheep_goats",6602.44344395872,202.588884950317
"AUS","Current Trend_Yes",2030,33358.8443243064,"pigs",768.146983004862,43.4276838448447
"AUS","Current Trend_Yes",2035,1533749.88965348,"cattle",21156.5692614763,72.4952080225156
"AUS","Current Trend_Yes",2035,53745.2840937732,"chickens",1409.57445091573,38.1287303120864
"AUS","Current Trend_Yes",2035,1334865.58525426,"sheep_goats",6566.17451805073,203.294259326286
"AUS","Current Trend_Yes",2035,35350.509469654,"pigs",814.008630898939,43.4276838448447
"AUS","Current Trend_Yes",2040,1551403.52822171,"cattle",21153.9650164642,73.3386637925442
"AUS","Current Trend_Yes",2040,56688.8085921599,"chickens",1493.46624511884,37.9578773724806
"AUS","Current Trend_Yes",2040,1335096.76882014,"sheep_goats",6533.87646313455,204.334559484407
"AUS","Current Trend_Yes",2040,37589.1776529825,"pigs",865.557964990223,43.4276838448447
"AUS","Current Trend_Yes",2045,1575498.98659411,"cattle",21278.0033200733,74.0435539413517
"AUS","Current Trend_Yes",2045,58483.0500282733,"chickens",1547.50883951317,37.7917389128915
"AUS","Current Trend_Yes",2045,1338027.271431,"sheep_goats",6502.2809161005,205.778139809042
"AUS","Current Trend_Yes",2045,38090.4375380398,"pigs",877.100369297302,43.4276838448447
"AUS","Current Trend_Yes",2050,1593639.62113107,"cattle",21272.2359738952,74.9164132574851
"AUS","Current Trend_Yes",2050,59816.3340446454,"chickens",1590.8118355909,37.6011371718433
"AUS","Current Trend_Yes",2050,1336595.33689879,"sheep_goats",6476.11994608628,206.388292376601
"AUS","Current Trend_Yes",2050,38290.0152238761,"pigs",881.696002040447,43.4276838448447
"AUS","GlobalSustainability",2000,1688849.1799284,"cattle",24563.2586777236,68.7550948384556
"AUS","GlobalSustainability",2000,34954.8934091022,"chickens",908.076122904686,38.4933515235387
"AUS","GlobalSustainability",2000,2338237.65541116,"sheep_goats",11690.6104255431,200.009885737214
"AUS","GlobalSustainability",2000,28504.2477208362,"pigs",656.361223929743,43.4276838448447
"AUS","GlobalSustainability",2005,1695036.40826245,"cattle",24672.8595922938,68.7004439806347
"AUS","GlobalSustainability",2005,31216.0789682808,"chickens",810.680764162248,38.506006739335
"AUS","GlobalSustainability",2005,2032272.37914374,"sheep_goats",10160.8596577765,200.009885737214
"AUS","GlobalSustainability",2005,28737.0602383152,"pigs",661.722148042361,43.4276838448447
"AUS","GlobalSustainability",2010,1636835.39974335,"cattle",23805.6247969719,68.7583465547838
"AUS","GlobalSustainability",2010,34434.1227599392,"chickens",894.547415885802,38.4933455157787
"AUS","GlobalSustainability",2010,1391961.47617187,"sheep_goats",6959.46338372853,200.009885737214
"AUS","GlobalSustainability",2010,25987.4736253797,"pigs",598.40800440166,43.4276838448447
"AUS","GlobalSustainability",2015,1678464.2468641,"cattle",24411.0585212874,68.7583557837288
"AUS","GlobalSustainability",2015,36718.3562415645,"chickens",953.379699362175,38.513885145792
"AUS","GlobalSustainability",2015,1446338.92688682,"sheep_goats",7231.33719893784,200.009885737214
"AUS","GlobalSustainability",2015,25793.0408277045,"pigs",593.930841899284,43.4276838448447
"AUS","GlobalSustainability",2020,1439096.83327189,"cattle",20929.6986633464,68.7586026162978
"AUS","GlobalSustainability",2020,41602.6517126773,"chickens",1080.42656142189,38.5057654061432
"AUS","GlobalSustainability",2020,1308798.11482306,"sheep_goats",6543.66712924702,200.009885737214
"AUS","GlobalSustainability",2020,25632.7768016899,"pigs",590.240476403688,43.4276838448447
"AUS","GlobalSustainability",2025,1483308.20931228,"cattle",21017.3313174167,70.5754782522312
"AUS","GlobalSustainability",2025,45382.5810791628,"chickens",1177.00790058136,38.5575840712259
"AUS","GlobalSustainability",2025,1315989.77090663,"sheep_goats",6522.83539574159,201.751185039219
"AUS","GlobalSustainability",2025,27171.6961440195,"pigs",577.552172936672,47.0463058010152
"AUS","GlobalSustainability",2030,1437322.15968763,"cattle",20042.4128151669,71.714028293038
"AUS","GlobalSustainability",2030,44287.877219371,"chickens",1153.21106456866,38.4039648769206
"AUS","GlobalSustainability",2030,1258926.54431542,"sheep_goats",6210.4771976913,202.710114575965
"AUS","GlobalSustainability",2030,25275.7103439349,"pigs",485.077931565024,52.106494027438
"AUS","GlobalSustainability",2035,1377265.0951576,"cattle",18884.584064876,72.9306555244296
"AUS","GlobalSustainability",2035,42430.4065134254,"chickens",1109.61445737365,38.238873179297
"AUS","GlobalSustainability",2035,1191884.48944932,"sheep_goats",5854.12022644403,203.597542132015
"AUS","GlobalSustainability",2035,22975.768587969,"pigs",383.097781861112,59.973640349342
"AUS","GlobalSustainability",2040,1315066.00061074,"cattle",17736.5501761996,74.1444073140789
"AUS","GlobalSustainability",2040,40548.7210458286,"chickens",1065.07708632181,38.0711608263602
"AUS","GlobalSustainability",2040,1123760.08675817,"sheep_goats",5482.57883360868,204.969252766495
"AUS","GlobalSustainability",2040,20712.2523356708,"pigs",280.350853920344,73.8797547645629
"AUS","GlobalSustainability",2045,1242894.9730292,"cattle",16495.575008989,75.3471747636507
"AUS","GlobalSustainability",2045,38102.1999749131,"chickens",1005.58420508839,37.8906110319861
"AUS","GlobalSustainability",2045,1049853.40305998,"sheep_goats",5070.8227084397,207.038081081525
"AUS","GlobalSustainability",2045,18202.4383067062,"pigs",190.465420040828,95.568204993874
"AUS","GlobalSustainability",2050,1168394.94827025,"cattle",15184.6660575476,76.9457124603342
"AUS","GlobalSustainability",2050,35546.3878529344,"chickens",944.757940040629,37.6248627785078
"AUS","GlobalSustainability",2050,975499.879646496,"sheep_goats",4683.70554747232,208.275236297241
"AUS","GlobalSustainability",2050,15528.6919903154,"pigs",99.1674605419661,156.590598422594
"AUS","NationalCommitments",2000,1688849.1799284,"cattle",24563.2586777236,68.7550948384556
"AUS","NationalCommitments",2000,34954.8934091022,"chickens",908.076122904686,38.4933515235387
"AUS","NationalCommitments",2000,2338237.65541116,"sheep_goats",11690.6104255431,200.009885737214
"AUS","NationalCommitments",2000,28504.2477208362,"pigs",656.361223929743,43.4276838448447
"AUS","NationalCommitments",2005,1695036.40826245,"cattle",24672.8595922938,68.7004439806347
"AUS","NationalCommitments",2005,31216.0789682808,"chickens",810.680764162248,38.506006739335
"AUS","NationalCommitments",2005,2032272.37914374,"sheep_goats",10160.8596577765,200.009885737214
"AUS","NationalCommitments",2005,28737.0602383152,"pigs",661.722148042361,43.4276838448447
"AUS","NationalCommitments",2010,1636835.39974335,"cattle",23805.6247969719,68.7583465547838
"AUS","NationalCommitments",2010,34434.1227599392,"chickens",894.547415885802,38.4933455157787
"AUS","NationalCommitments",2010,1391961.47617187,"sheep_goats",6959.46338372853,200.009885737214
"AUS","NationalCommitments",2010,25987.4736253797,"pigs",598.40800440166,43.4276838448447
"AUS","NationalCommitments",2015,1678464.2468641,"cattle",24411.0585212874,68.7583557837288
"AUS","NationalCommitments",2015,36718.3562415645,"chickens",953.379699362175,38.513885145792
"AUS","NationalCommitments",2015,1446338.92688682,"sheep_goats",7231.33719893784,200.009885737214
"AUS","NationalCommitments",2015,25793.0408277045,"pigs",593.930841899284,43.4276838448447
"AUS","NationalCommitments",2020,1439096.83327189,"cattle",20929.6986633464,68.7586026162978
"AUS","NationalCommitments",2020,41602.6517126773,"chickens",1080.42656142189,38.5057654061432
"AUS","NationalCommitments",2020,1308798.11482306,"sheep_goats",6543.66712924702,200.009885737214
"AUS","NationalCommitments",2020,25632.7768016899,"pigs",590.240476403688,43.4276838448447
"AUS","NationalCommitments",2025,1498598.148166,"cattle",21251.0328773376,70.5188381579387
"AUS","NationalCommitments",2025,48134.4650912168,"chickens",1249.38564492399,38.526507237199
"AUS","NationalCommitments",2025,1334159.83827737,"sheep_goats",6613.38697517678,201.73624245566
"AUS","NationalCommitments",2025,31060.4457970933,"pigs",715.222251042994,43.4276838448447
"AUS","NationalCommitments",2030,1520284.07639354,"cattle",21255.7025877263,71.5235862055861
"AUS","NationalCommitments",2030,51167.5420130485,"chickens",1335.22639297526,38.3212482034847
"AUS","NationalCommitments",2030,1337581.65525913,"sheep_goats",6602.44344395872,202.588884950317
"AUS","NationalCommitments",2030,33358.8443243064,"pigs",768.146983004861,43.4276838448447
"AUS","NationalCommitments",2035,1533749.88965348,"cattle",21156.5692614763,72.4952080225156
"AUS","NationalCommitments",2035,53745.2840937732,"chickens",1409.57445091573,38.1287303120865
"AUS","NationalCommitments",2035,1334865.58525426,"sheep_goats",6566.17451805073,203.294259326286
"AUS","NationalCommitments",2035,35350.509469654,"pigs",814.008630898938,43.4276838448447
"AUS","NationalCommitments",2040,1551403.52822171,"cattle",21153.9650164642,73.3386637925442
"AUS","NationalCommitments",2040,56688.8085921599,"chickens",1493.46624511884,37.9578773724806
"AUS","NationalCommitments",2040,1335096.76882014,"sheep_goats",6533.87646313455,204.334559484407
"AUS","NationalCommitments",2040,37589.1776529825,"pigs",865.557964990223,43.4276838448447
"AUS","NationalCommitments",2045,1575498.98659411,"cattle",21278.0033200733,74.0435539413517
"AUS","NationalCommitments",2045,58483.0500282733,"chickens",1547.50883951317,37.7917389128914
"AUS","NationalCommitments",2045,1338027.271431,"sheep_goats",6502.28091610051,205.778139809042
"AUS","NationalCommitments",2045,38090.4375380398,"pigs",877.100369297303,43.4276838448447
"AUS","NationalCommitments",2050,1593639.62113107,"cattle",21272.2359738952,74.9164132574851
"AUS","NationalCommitments",2050,59816.3340446454,"chickens",1590.8118355909,37.6011371718433
"AUS","NationalCommitments",2050,1336595.33689879,"sheep_goats",6476.11994608628,206.388292376601
"AUS","NationalCommitments",2050,38290.0152238761,"pigs",881.696002040447,43.4276838448447
