"ALPHA3","Pathway","YEAR","Nmanure_Anim","ANIMAL","Anim_feas","NperTLU_live"
"COL","Current Trend_Yes",2030,6514.86944605508,"sheep_goats",49.5655007447711,131.43959706172
"COL","Current Trend_Yes",2030,73834.8467193107,"pigs",1144.23265901663,64.5278266945862
"COL","Current Trend_Yes",2035,1351951.3581204,"cattle",19615.1252951819,68.9239216051547
"COL","Current Trend_Yes",2035,77967.7506275005,"chickens",1983.57679551036,39.3066458550902
"COL","Current Trend_Yes",2035,6439.33759088209,"sheep_goats",48.9908500545569,131.43959706172
"COL","Current Trend_Yes",2035,64446.1406863136,"pigs",940.176586829341,68.5468470382275
"COL","Current Trend_Yes",2040,1347133.3026158,"cattle",19423.9576875643,69.3542131981819
"COL","Current Trend_Yes",2040,75458.4572269219,"chickens",1914.39133162653,39.4164223271999
"COL","Current Trend_Yes",2040,6311.92138577477,"sheep_goats",48.0214602515169,131.43959706172
"COL","Current Trend_Yes",2040,54190.7056974773,"pigs",721.254169704723,75.1339929440722
"COL","Current Trend_Yes",2045,1333256.32624999,"cattle",19103.1061044129,69.7926462305521
"COL","Current Trend_Yes",2045,72317.3490795066,"chickens",1829.06721117471,39.5378303419813
"COL","Current Trend_Yes",2045,6137.85843752925,"sheep_goats",46.6971793488313,131.43959706172
"COL","Current Trend_Yes",2045,43334.4556582871,"pigs",492.729148221749,87.9478224795111
"COL","Current Trend_Yes",2050,1311245.85003725,"cattle",18656.7689455801,70.2825796825816
"COL","Current Trend_Yes",2050,68653.9339263773,"chickens",1730.31197560134,39.677199773479
"COL","Current Trend_Yes",2050,5923.58379007789,"sheep_goats",45.0669655301542,131.43959706172
"COL","Current Trend_Yes",2050,32144.5714724875,"pigs",259.244974583504,123.993036023669
"COL","GlobalSustainability",2000,1157685.04201288,"cattle",17073.0543752008,67.8077288674523
"COL","GlobalSustainability",2000,40777.2685704405,"chickens",1044.29786375122,39.0475457107271
"COL","GlobalSustainability",2000,42613.2100271809,"sheep_goats",324.203748183823,131.43959706172
"COL","GlobalSustainability",2000,33646.6654987084,"pigs",560.667120000002,60.0118400000134
"COL","GlobalSustainability",2005,1224471.28062203,"cattle",18042.2225702827,67.8669867779402
"COL","GlobalSustainability",2005,58173.7094136212,"chickens",1489.5648380732,39.0541639589659
"COL","GlobalSustainability",2005,39086.0983331993,"sheep_goats",297.36927993507,131.43959706172
"COL","GlobalSustainability",2005,25832.9185769726,"pigs",430.463698113019,60.0118400000134
"COL","GlobalSustainability",2010,1305984.42404939,"cattle",19224.785176068,67.9323286106288
"COL","GlobalSustainability",2010,61258.0176337061,"chickens",1568.66880738364,39.050956674454
"COL","GlobalSustainability",2010,34247.271072408,"sheep_goats",260.555204352358,131.43959706172
"COL","GlobalSustainability",2010,77556.4995155052,"pigs",1292.35330087343,60.0118400000135
"COL","GlobalSustainability",2015,1065751.18883095,"cattle",15703.1004379072,67.8688385803247
"COL","GlobalSustainability",2015,57786.5180880618,"chickens",1479.85923522382,39.0486586241577
"COL","GlobalSustainability",2015,27040.8509743711,"sheep_goats",205.728346547453,131.43959706172
"COL","GlobalSustainability",2015,86256.7447694218,"pigs",1437.32877994413,60.0118400000135
"COL","GlobalSustainability",2020,1318443.67573675,"cattle",19481.9928780667,67.6749901300441
"COL","GlobalSustainability",2020,81616.1994764727,"chickens",2090.07993409995,39.049319667106
"COL","GlobalSustainability",2020,6555.87846572014,"sheep_goats",49.8774997205881,131.43959706172
"COL","GlobalSustainability",2020,89857.0295289571,"pigs",1497.32168733598,60.0118400000134
"COL","GlobalSustainability",2025,1316392.29984319,"cattle",19340.8040201342,68.0629563524246
